ID,Sales
T1209393,36471.05401600137
T1209749,33112.65500623834
T1209980,31736.63787710387
T1210315,31669.637101584387
T1188511,38160.134578522535
T1188796,37093.99525886086
T1189123,31713.79093798524
T1189762,32918.065471522656
T1190162,26167.51061318462
T1190179,37304.37495328739
T1190675,38068.551050895934
T1190978,42008.65544487972
T1191501,50017.30987182463
T1191848,34502.633603239505
T1192236,42649.44564943431
T1192360,38831.82902797362
T1192855,39025.010398843966
T1193293,37982.52806956728
T1193558,50146.98715788873
T1193986,28977.98397010708
T1194447,33215.692796431955
T1194738,30774.654120942854
T1194982,31118.733715925715
T1195533,31647.501754925484
T1195797,35766.08675567345
T1196310,36972.07121165437
T1196513,45633.269829399964
T1196827,40178.99946953203
T1197203,36768.667781943695
T1197713,39013.377614229095
T1198024,44604.32371031555
T1198284,29233.19677177064
T1198665,35136.430187265985
T1199173,35275.06386807784
T1199304,31348.170430729744
T1199811,32023.881111918698
T1200081,32532.018314156026
T1200412,29387.682336131722
T1201110,40556.85162946513
T1201175,44386.15550385719
T1201790,50533.598388315855
T1201945,33641.01404093176
T1202534,38441.95039484094
T1202677,36711.109287088766
T1203250,36024.92534061582
T1203486,37972.52742435038
T1203828,50993.71198295193
T1204106,33635.59371584709
T1204556,34080.553218549576
T1204932,34280.542990348054
T1205240,32520.98903870693
T1205804,32418.58407826135
T1206218,34240.823622207565
T1206415,34095.630884916485
T1206647,45224.96813061776
T1207294,39100.51292705828
T1207641,38485.43121713308
T1207730,38105.88960458508
T1208320,39413.22116508032
T1208722,33972.31486283091
T1209124,38927.47821415199
T1209488,39808.935059829884
T1209866,37010.41355278519
T1209966,34793.89650518416
T1210320,34774.89820344808
T1188512,42440.833836481324
T1188798,40931.01211463797
T1189102,35738.70069641816
T1189437,34399.407297592654
T1190160,25889.618762877828
T1190406,25314.0172677538
T1190644,40137.65657195105
T1191043,48746.201715796604
T1191483,51151.75300945724
T1191972,48345.05206260861
T1192348,52552.69680556906
T1192392,29139.672610025867
T1192857,37390.54912858074
T1193382,33363.5994522578
T1193552,37581.17458734535
T1193970,33073.14895327464
T1194444,30465.08742366318
T1194759,42427.83490890936
T1194942,43195.23379210393
T1195570,45271.11762968879
T1195790,49186.83658151625
T1196275,61409.26729340604
T1196539,32918.679590983505
T1196859,35465.57007630516
T1197172,32815.73851731042
T1197805,35244.922315349824
T1197854,35651.94249187702
T1198291,35047.05784761242
T1198570,30959.48944410242
T1199131,52062.53822170951
T1199291,46133.101885535165
T1199817,49219.22699615412
T1200096,48257.044266814344
T1200452,39404.62942638745
T1201094,30745.962970700024
T1201219,40276.188545781195
T1201807,43564.51890191615
T1201954,37343.44215463834
T1202538,34489.22879045135
T1202735,31349.141653968083
T1203260,45049.48064742083
T1203468,46452.49955952652
T1203797,50876.98228487072
T1204306,51697.67549569337
T1204566,55464.502996763775
T1204783,30374.793950548683
T1205169,41445.761246522416
T1205578,39142.731675063565
T1206179,39134.95257699872
T1206413,41181.104817522704
T1206671,41857.07651180746
T1207314,31773.036586565537
T1207376,46060.791884829814
T1207947,46244.31679479426
T1208172,46180.70442539947
T1208736,44694.73274033653
T1209105,48974.353259474294
T1209457,35420.1217141903
T1209812,39729.61336564528
T1209950,36427.53987119901
T1210324,36014.693082968246
T1188513,29260.343432476413
T1188801,28649.20651191206
T1189294,27030.185333481106
T1189482,26780.88514878106
T1190089,20481.15059634326
T1190333,30649.57531596436
T1190717,30987.273385642817
T1191192,38122.73779454722
T1191621,25247.81514143032
T1191655,33209.72469186072
T1192192,30955.396069910315
T1192647,31362.733738118393
T1192856,30701.423027573845
T1193442,36134.82613738658
T1193561,25500.027091773292
T1193960,25690.28624596476
T1194369,25594.83759895255
T1194774,24442.358429813674
T1194999,25074.617470011734
T1195548,26877.330472863207
T1195780,28145.667960587027
T1196369,39243.44469091555
T1196527,34397.51734044391
T1196848,30923.01854543541
T1197209,29659.262442740237
T1197812,37414.817544050806
T1198172,22711.911502404444
T1198451,25930.168592173733
T1198703,26560.319961579182
T1199062,28996.220817897167
T1199330,25911.78910097671
T1199823,24632.619301548613
T1200056,35681.55669601419
T1200440,27085.725194357896
T1201017,32189.32421574657
T1201245,38178.57933032558
T1201769,27258.054893229313
T1201963,33342.204668855986
T1202545,29275.7803371639
T1202650,29937.42303550872
T1203111,29147.64681519624
T1203462,38664.61459827366
T1203901,24459.204653064753
T1204348,29149.401971584193
T1204701,26420.6392795462
T1204787,26282.427994135986
T1205208,25723.454807065416
T1205508,26938.773524933866
T1205924,28010.411062270912
T1206268,39218.20696927173
T1206643,35675.06572261874
T1207264,31799.53204905083
T1207409,30978.994922318285
T1207941,30847.384455621937
T1208400,23376.821476641922
T1208761,25988.856556571438
T1208798,26608.124941477232
T1209496,27107.333643986694
T1209777,27005.61945531903
T1209957,27866.619519275522
T1210329,29840.954142740462
T1188515,60738.455335193205
T1188824,59804.91258582706
T1189284,53399.22489858794
T1189477,56722.34814438745
T1190101,40628.74830479947
T1190299,57354.40231067459
T1190716,58235.35756400011
T1191182,70935.84941153927
T1191498,54502.52102393486
T1191629,63916.00422854892
T1192234,59316.892867155824
T1192626,59556.31422042522
T1192907,58587.197712008645
T1193449,66504.51869978652
T1193527,58245.5694485412
T1193838,51048.338747817514
T1194384,51790.49400892737
T1194748,50264.638944304446
T1195074,50252.81370011549
T1195517,53419.96313804647
T1195669,56512.34559859451
T1196348,67154.59425407209
T1196487,64178.15963549809
T1196960,58310.61849341092
T1197230,55700.66687354654
T1197702,65228.724138734266
T1197981,54605.827009021814
T1198285,50519.05599592451
T1198890,55858.97877801495
T1199137,56651.60084645451
T1199353,52616.21673905078
T1199827,56545.7621363748
T1200193,63503.642509359124
T1200397,52930.210371027024
T1200995,60038.02668671648
T1201291,71900.03782528946
T1201841,66351.68800390442
T1201911,63945.94369575388
T1202486,54409.152704120665
T1202928,56218.894199088034
T1203085,55548.6933511396
T1203564,67329.8287831813
T1203871,57031.04041637754
T1204135,60035.722090368414
T1204709,52600.23062800076
T1204858,51468.484554034985
T1205182,52065.33072442213
T1205719,55429.53600294308
T1205885,56785.75208074207
T1206451,67651.12105815888
T1206619,66199.66495960054
T1207318,59214.486600824675
T1207541,58560.876436267885
T1207766,58935.372352700746
T1208238,56373.156096851366
T1208702,57746.84581646727
T1208835,61113.561149854555
T1209370,63840.40188343152
T1209842,58782.753333381355
T1209962,56358.04962718101
T1210311,57835.84554899283
T1188516,35158.460808698255
T1188848,34400.93885847122
T1189274,32102.731144272784
T1189507,29636.003163737627
T1190071,24774.107205090848
T1190393,36136.029886043376
T1190599,37244.51654088276
T1191090,46661.98688905196
T1191444,25879.35252537184
T1191777,40461.80229028491
T1192180,37432.707084701615
T1192607,37646.91430201185
T1192958,37762.68672913182
T1193400,44012.841750487576
T1193537,30791.63605718218
T1193847,31589.292098822225
T1194395,31768.00311141493
T1194649,31191.15962319642
T1195012,31080.686836569097
T1195598,33199.32488474415
T1195647,28961.685560578815
T1196197,44778.06637541873
T1196495,40344.020041549426
T1196990,37075.48697097331
T1197222,35504.90811666706
T1197755,43604.83837283022
T1197875,28639.384326885574
T1198278,31150.393889798997
T1198884,33424.45349551961
T1199130,34443.756404892854
T1199357,32023.399276281067
T1199833,29064.55093526963
T1200210,41010.56666977532
T1200468,32209.083439214166
T1201062,37022.854999435636
T1201141,46054.18117846147
T1201844,31106.350712779084
T1201924,40609.10523796348
T1202512,35167.72746800493
T1202793,34993.516758599835
T1203144,35177.96872671489
T1203577,43939.618361607805
T1203714,30597.820702420657
T1204336,37436.65227251303
T1204402,30941.423376874296
T1205071,30587.006887115836
T1205406,31303.34222746534
T1205844,32305.299118496438
T1205872,29521.562227927592
T1206533,44074.77113630399
T1206623,41713.85751163962
T1207257,37359.803014245685
T1207547,36178.49790006663
T1207880,37218.24835154952
T1208381,26320.012587319343
T1208686,29950.680644725526
T1208829,28551.593732792968
T1209358,33176.13264147359
T1209729,31752.07005996103
T1210009,29461.48487433269
T1210300,29634.453893877817
T1188517,56176.22084098952
T1188850,56300.93777443247
T1189296,47631.02254885719
T1189465,49108.29850051795
T1190077,36432.0816378552
T1190419,52289.47891245174
T1190577,54755.15133388141
T1191137,61024.15993631858
T1191547,65007.58932177466
T1191695,67517.5388864437
T1192345,47121.04758258304
T1192618,48237.011025701635
T1192967,47790.80998394733
T1193387,46330.93748199775
T1193608,52924.19924877595
T1193821,47188.814184572955
T1194529,49369.01047952915
T1194644,55999.984017792856
T1195025,56013.81236779903
T1195503,58719.673805633225
T1195962,64810.44256989253
T1196144,74056.99825476622
T1196591,54185.26085468944
T1196981,49015.363422296745
T1197101,44818.116263578784
T1197785,47630.976386576986
T1198155,49781.41225670978
T1198268,48778.81097539417
T1198830,59051.795604368344
T1199121,68817.61518378767
T1199360,61760.8527518532
T1199828,61229.473966510915
T1200120,64988.93084322359
T1200443,59418.86033192707
T1201035,54876.43524846979
T1201190,63313.06165082565
T1201678,57174.956744507384
T1201933,47764.30446277058
T1202496,46714.38147680033
T1202851,52512.31660427442
T1203080,56302.959740967606
T1203527,58771.33713394611
T1203739,64839.0491026971
T1204208,66386.98404722557
T1204550,71668.4242227661
T1204946,53099.23980510725
T1205242,56173.54337252458
T1205807,53261.88233190057
T1205955,53148.26179247824
T1206385,57441.94511794708
T1206670,57789.824795742716
T1207280,50500.18125806506
T1207497,43583.26200936018
T1207782,45401.04459300503
T1208080,60974.055702179045
T1208727,58741.02292272623
T1208813,64205.74041513454
T1209381,65029.02853973318
T1209820,58977.19520542593
T1210016,54424.931748481344
T1210305,52923.30466425197
T1188490,45886.35976041313
T1188851,47291.35057055194
T1189324,44552.89615662285
T1189518,45117.982281092336
T1190128,32274.10306879345
T1190191,46818.22441275992
T1190856,50273.23873672562
T1191159,55057.827159530956
T1191577,65501.586675077495
T1191718,43616.80001083077
T1192029,43611.13770050086
T1192640,41023.98393789078
T1192979,39838.38396635882
T1193425,41091.36165409507
T1193622,47620.8324809415
T1193829,50964.46582361677
T1194519,51124.32580431543
T1194640,50218.04492529721
T1194931,51696.890248323834
T1195550,61824.25693596754
T1195854,46969.11901394177
T1196164,51053.11435584379
T1196608,47248.1671493624
T1196921,42616.02205651674
T1197153,40995.48389833512
T1197766,44815.43894061442
T1198051,45301.042297290915
T1198240,52239.130705970645
T1198862,58023.5662394366
T1199172,63255.48895445464
T1199364,55002.30395336407
T1199780,57781.82738841575
T1200146,41690.01152086132
T1200467,39481.45109005219
T1201049,40167.684876248815
T1201450,43310.84094981465
T1201693,45606.03821033123
T1202011,44014.32089697308
T1202575,50204.22278278924
T1202678,48815.1796288636
T1203238,47304.98754059573
T1203530,51898.45691331751
T1203690,63273.28330664056
T1204393,45087.6970984274
T1204719,44082.8383794931
T1204984,41464.265524283255
T1205259,41986.337803112736
T1205542,41204.825772802804
T1205867,42212.67599024282
T1206350,50228.685639519405
T1206914,60269.41300326049
T1207300,48549.10717590583
T1207478,50905.87227133352
T1207827,51049.268138859356
T1208219,52381.070521817936
T1208556,45317.66326054842
T1208821,39662.51163936955
T1209405,51867.73189551312
T1209711,47198.68474857477
T1210019,43562.534087758366
T1210309,44551.74239525738
T1188489,33767.54226031446
T1188853,33428.33232719786
T1189310,30504.249441700773
T1189597,28948.99547036651
T1190134,23210.509722458708
T1190213,34019.835130607855
T1190797,34582.955159976445
T1191237,43250.090841725876
T1191607,25738.367197643154
T1191693,37515.303966833475
T1191998,34838.44240027481
T1192578,35644.81700243996
T1192971,35774.466495031396
T1193414,41960.606185561744
T1193586,28930.663494921817
T1193900,29627.023072136257
T1194477,29594.525508901083
T1194692,28639.324901286454
T1195216,28842.2806669583
T1195516,30792.496966998628
T1195839,29466.457595796823
T1196263,42202.65657407485
T1196551,38003.57106965138
T1196946,35403.01325698408
T1197140,33051.70726561119
T1197789,40115.9705235354
T1198069,26265.815502992646
T1198219,29415.185566226624
T1198866,30944.532423634242
T1199167,32145.273237593177
T1199367,29602.114282179482
T1199785,27360.71045881533
T1200157,37934.233345016015
T1200394,29694.814322360373
T1201075,34797.72275271224
T1201430,42930.59839972816
T1201654,29852.94760127615
T1202020,37597.22418823286
T1202564,32194.955047839096
T1202606,32907.52281311409
T1203224,32287.89994480037
T1203540,40592.728091317025
T1203758,28518.972143398387
T1204340,34043.81695112412
T1204637,28519.706744883464
T1205114,28740.433878572356
T1205252,28858.105799772115
T1205534,30338.451643140837
T1205921,28571.205034825234
T1206409,42215.16072093485
T1206884,38965.16155796316
T1207288,34683.50857163037
T1207494,33647.56957164862
T1207788,33696.331009731744
T1208154,25291.607224861375
T1208574,27983.308178444633
T1208812,27799.01510110262
T1209340,31149.217471188123
T1209697,30050.38557807247
T1210006,28752.250278439256
T1210354,29101.385325071093
T1188488,40353.59926676416
T1188855,40143.45520773687
T1189299,36811.44351498836
T1189612,30192.000309896204
T1190109,28408.7332545717
T1190264,43171.38525719712
T1190819,44463.63141200032
T1190934,48809.64469345921
T1191524,55531.60225205109
T1191803,30137.623194387037
T1192088,37346.54115145698
T1192544,36056.07986399613
T1192924,34213.766753897915
T1193409,35933.151155099054
T1193468,35347.12637551328
T1193877,41918.018795041215
T1194511,43811.13078946876
T1194667,43778.31674227016
T1195162,44204.06520666742
T1195595,53021.6086017934
T1195935,32259.50670868918
T1196225,40688.139264398385
T1196567,38506.42667349062
T1196933,35400.105624233474
T1197125,33384.85378878288
T1197524,37672.62942807898
T1198112,29370.152418046226
T1198199,42942.185689281636
T1198856,48661.21579001857
T1199156,53586.41510911978
T1199338,46792.58032071683
T1199792,50071.92431246024
T1200167,30328.0026550888
T1200423,29515.323510360835
T1201006,29982.196700821412
T1201339,36183.564974100715
T1201701,38559.31060678367
T1202033,32479.43847973362
T1202562,40283.75131484629
T1202862,40893.56843940979
T1203110,40958.97615941294
T1203528,43051.96225923081
T1203736,50773.052533780545
T1204214,30631.622034249278
T1204759,35709.32059117488
T1205054,34666.77436657103
T1205159,34347.08825172348
T1205673,32944.49701439783
T1205869,34290.47625292475
T1206256,34564.05031632921
T1206847,52024.84216621952
T1207239,44746.543744752424
T1207447,42221.682302495276
T1207907,42543.77746834233
T1208118,42878.4098371469
T1208513,28149.520993441864
T1208853,32464.523070233285
T1209361,38032.074133350674
T1209747,35243.79470153471
T1209991,32405.778484553986
T1210358,31009.481412131714
T1188473,45247.52529486914
T1188857,44568.576753790345
T1189221,37388.077891219844
T1189631,34996.611165960334
T1190118,27896.63062311937
T1190226,22816.335469647478
T1190764,43170.94466130757
T1191040,50428.269000738546
T1191509,53436.16944571635
T1191637,50281.94696908808
T1192107,55151.75904908775
T1192650,29609.153293894753
T1192925,38676.274860442885
T1193421,34387.45527538631
T1193510,40065.86500054731
T1193871,35399.91363584454
T1194496,29348.21704140875
T1194679,44370.364256072426
T1195017,45466.50894080349
T1195322,48073.9989520981
T1195900,52606.95442520333
T1196218,66055.2782176983
T1196574,30116.58666943635
T1196939,36582.26160494162
T1197147,33645.80211676055
T1197481,36684.781326961034
T1198032,37913.71791964566
T1198235,36914.71605726106
T1198832,30511.66076548745
T1199151,54375.68014585525
T1199332,49166.474870845894
T1199797,50749.613312966154
T1200127,51491.321540448895
T1200571,49896.09982441772
T1201028,33335.130451035366
T1201312,42314.54987089186
T1201744,45539.61797787855
T1201979,38749.54524002127
T1202497,36017.17973203396
T1202883,29649.74961683638
T1203176,47065.04895668738
T1203519,46189.368751140224
T1203722,53628.609024309044
T1204205,54829.50996595611
T1204417,60360.159282613335
T1205016,34158.74196344264
T1205439,46230.18297236284
T1205738,41374.806642546864
T1205877,41446.754200529256
T1206236,43773.474419126345
T1206938,44596.412077813795
T1207270,30521.354192206156
T1207558,44896.314813204044
T1207863,38283.29998799034
T1208376,38369.95019552027
T1208532,48301.56735263927
T1208856,53070.837912875075
T1209483,36430.391530522036
T1209735,41298.81001806563
T1209998,36653.84138984495
T1210363,36663.0221767528
T1188461,38243.346768381125
T1188859,38275.20091757406
T1189210,35850.746423782555
T1189616,37063.45413235344
T1190123,30625.68842330959
T1190252,44498.72056497243
T1190876,43396.53127633169
T1190948,47678.4982153251
T1191611,49648.34803386278
T1191659,55203.091873578094
T1192053,38988.71787309162
T1192632,38530.467218149846
T1192944,35646.5501652452
T1193402,33192.42734434721
T1193498,36291.675481554455
T1194131,34175.213683983384
T1194518,39543.60021868646
T1194670,46466.884176977605
T1195164,41750.96388095712
T1195282,46169.83082644955
T1195934,51045.179868255036
T1196214,60909.67287308429
T1196547,43529.06679516753
T1196930,38424.488233314514
T1197144,33794.67829700602
T1197679,35631.06349183603
T1198130,36329.65709890217
T1198261,35376.86709728488
T1198846,44110.27833185009
T1199085,57074.31432533463
T1199336,48612.70348185532
T1199802,48635.06413109014
T1200134,50688.97575457794
T1200578,49405.47489447564
T1201106,42274.10088760123
T1201400,47048.69222442991
T1201706,41268.857891760745
T1201991,37113.67333656889
T1202505,35475.37992978165
T1202832,38706.79387986802
T1203161,47925.423907509336
T1203588,44158.97391944645
T1203770,48836.19481048022
T1204224,51159.94491350068
T1204527,59658.90779568451
T1205106,44221.93419103566
T1205394,43112.178222824514
T1205613,41389.28088667996
T1205905,39500.09085166655
T1206581,42705.85522002212
T1206928,42909.39226854598
T1207240,41507.63537462749
T1207569,48390.5276922597
T1207688,45633.88036417467
T1208415,45190.15472640658
T1208643,45443.414084203025
T1208834,50919.3039158798
T1209447,50662.71864046491
T1209660,44623.43946508321
T1210002,39531.99695392876
T1210367,39676.76325379377
T1188462,40255.365420847265
T1188861,38724.02573030819
T1189199,32324.341355656285
T1189538,33920.62226520204
T1190115,24111.64654168753
T1190476,39205.57986486935
T1190810,38834.820332682735
T1191167,43506.574886536895
T1191600,51953.944770469345
T1191943,27249.7667757385
T1191992,42171.290189540516
T1192382,39428.248107430896
T1192945,39980.87208125204
T1193437,39809.621523802714
T1193480,53429.356589981166
T1194137,27673.789146301362
T1194516,35449.74345793737
T1194698,33262.10691458436
T1195131,32938.668518893835
T1195302,34155.851695457975
T1195922,38398.03179378608
T1196257,35302.78010331536
T1196555,48772.23048429887
T1196913,40911.946602613316
T1197167,38127.54841344075
T1197618,41330.56158833834
T1198120,48084.223184915514
T1198218,29238.75402411998
T1198917,38194.035983338974
T1199076,37319.49997836943
T1199340,33535.80772520686
T1199903,34063.490322582154
T1200202,33263.82770816495
T1200557,32542.75571971024
T1201082,42245.94415914555
T1201371,46918.73959903242
T1201723,53333.593300614055
T1202001,28645.412008936917
T1202495,40935.216690986264
T1202821,38370.34714027062
T1203196,38156.058095168635
T1203583,40722.507948961844
T1203674,55117.0754707089
T1204287,33545.43026170446
T1204514,37854.611773911885
T1204812,34368.973654267014
T1205348,33455.79392021869
T1205541,34100.508023144066
T1205907,35347.018479421145
T1206488,34873.449144795086
T1206763,49033.33104823421
T1207320,41092.46763053299
T1207525,40683.82457044285
T1207764,41177.235833781684
T1208236,42394.334279861236
T1208600,30966.118546164576
T1208788,37497.421701398576
T1209460,37225.34281034399
T1209646,36057.84380007982
T1210197,34845.37264455781
T1210351,35345.075482381464
T1188463,26011.270508529517
T1188863,25789.192493767867
T1189256,22846.14429918875
T1189522,21884.7398268256
T1190105,16287.301612613734
T1190495,26199.42574914414
T1190560,26236.854302162814
T1191152,31134.845571616075
T1191510,20525.467912752283
T1191842,28076.651901183348
T1192089,26130.787524410374
T1192486,26330.11567196666
T1192988,26182.888711941003
T1193104,29281.173529969274
T1193479,22541.196222629707
T1194127,22192.135765386713
T1194474,23053.125235746465
T1194690,22899.950003955564
T1195233,23174.548291883086
T1195310,24048.607311511696
T1195833,23838.201711428388
T1196269,32511.505067350878
T1196562,29605.42662259389
T1196916,27268.629715828156
T1197166,25649.006028845164
T1197601,29942.112876522388
T1197852,21588.7412551706
T1198277,22152.36411249642
T1198889,24271.630378659636
T1199070,25231.178666568914
T1199345,23506.231273122565
T1199884,21686.663769892202
T1200213,29520.738861185226
T1200561,21997.869222232956
T1200786,26822.07970910533
T1201380,31179.6547737001
T1201705,24981.5016271919
T1201846,28647.717961536986
T1202476,24216.854753130912
T1202925,23747.40857848591
T1203183,23908.198472742333
T1203551,30053.36341921267
T1203699,22651.827836543864
T1204119,27204.417608658976
T1204506,22988.337729916733
T1204823,22420.119439176855
T1205426,22504.452555471322
T1205663,23929.0562443901
T1205881,23433.261465371426
T1206434,31880.494375953815
T1206704,28593.62402266646
T1207284,25132.41930388328
T1207326,24767.801404168575
T1207732,25288.066318313133
T1208290,21563.113937558872
T1208606,23853.94791057479
T1208817,23707.3683148075
T1209504,24598.5095579959
T1209636,24170.420935791077
T1210202,23054.46228580918
T1210338,24358.65040250754
T1188464,44931.674137566566
T1188864,46311.06199263605
T1189261,43405.390993287765
T1189570,42733.433869266366
T1190100,28513.608946424865
T1190469,44233.34179572961
T1190711,46464.73210327491
T1191205,52660.51002819174
T1191489,62450.64346319823
T1191829,40954.48118920116
T1192065,40823.25576651379
T1192427,39306.22761118931
T1192937,38768.609635963396
T1193135,38047.3902239636
T1193495,46392.971451679885
T1194106,45002.58457970021
T1194485,47192.434411112066
T1194665,47598.43690267702
T1194996,48796.01753577643
T1195314,57928.30979392793
T1195866,43285.29926789459
T1196241,47929.56611847744
T1196619,44514.07083159965
T1196925,41062.235738667136
T1197110,39761.219617287876
T1197604,42864.45801054107
T1197944,44070.21950311113
T1198244,51888.3764621113
T1198904,56708.87483817882
T1199091,66296.26393767924
T1199451,59371.677022768105
T1199890,58818.33467380362
T1200195,43836.55467493468
T1200610,40899.66203609074
T1200823,43099.905948079766
T1201364,45326.336227838256
T1201699,48752.7318466209
T1201881,45754.791562531165
T1202484,52614.79075552092
T1202899,49848.41276630308
T1203096,50698.69139965213
T1203560,52371.74308888771
T1203867,61915.584366274605
T1204143,43918.0458284374
T1204694,41029.516445556445
T1204826,39408.424291195784
T1205301,32997.86115353248
T1205820,38326.155812390134
T1205948,41909.156431047464
T1206499,50965.616626356765
T1206773,60290.60551330913
T1207233,53636.03031475295
T1207355,44250.335458139394
T1208030,44456.241229878826
T1208331,47804.53296183379
T1208619,34331.59288006708
T1208963,49051.36561042665
T1209172,50353.53154306567
T1209681,46392.74988687036
T1210192,45016.08891151707
T1210343,44783.80914701761
T1188465,42892.53820591876
T1188866,47841.946191507384
T1189234,50016.246133948
T1189555,48126.23344270961
T1190152,33625.10257154055
T1190494,43354.18384182529
T1190625,53487.55155833883
T1190965,39508.069287741346
T1191570,43018.85927865368
T1191879,37945.82612676225
T1192016,36004.065688153765
T1192449,36493.630063680575
T1192943,39114.31946934944
T1193145,39710.199516194276
T1193493,54466.84293915362
T1194110,43863.47357748391
T1194527,46114.43738071364
T1194636,49727.15905457239
T1195094,56837.026472900325
T1195324,44286.41502929043
T1195989,46878.44005672992
T1196154,47804.02867052831
T1196585,45795.02057171022
T1196976,42933.01370597184
T1197128,42028.470330185955
T1197647,51104.143152255136
T1197983,49296.285329063096
T1198288,46405.19634953159
T1198908,53277.851727688525
T1199115,70571.15509612256
T1199557,37550.04864699413
T1199894,38116.810118656715
T1200181,36592.12737266143
T1200619,33329.250972752365
T1200800,35301.265891942305
T1201406,41828.7327775636
T1201690,46150.89002785185
T1201888,47094.47135513459
T1202489,42703.629804833436
T1202633,43234.96495361428
T1203105,42691.48025596943
T1203451,49952.098341716264
T1203849,39208.02269332485
T1204355,39582.072885293215
T1204651,34813.09654910512
T1204890,33959.03042509028
T1205260,33808.477983938305
T1205539,34520.45527651184
T1205920,38638.46719202782
T1206271,50509.39709756409
T1206829,49347.31493800977
T1207268,43922.57587162268
T1207396,44025.34520193191
T1208007,45407.943983717916
T1208351,39568.439591058304
T1208590,35783.66176380192
T1208969,44109.901347937404
T1209208,46208.65132412012
T1209671,44079.704532676406
T1210185,33814.36641180535
T1210348,40018.91853218395
T1188466,31667.569731353782
T1188846,31584.70617560593
T1189232,29436.34861249442
T1189553,26443.63534093073
T1189856,20176.44569419624
T1190513,33060.453004434625
T1190673,33707.67222240967
T1191045,37902.09412841644
T1191569,43368.84714600065
T1191878,24993.57723051686
T1192058,28888.03137512618
T1192459,27459.20590899195
T1192912,27143.956030807087
T1193126,26774.194320145853
T1193474,29911.426793776718
T1194121,33848.69692108012
T1194536,34546.69293066731
T1194629,34773.82775716025
T1195045,34813.99123175436
T1195278,42295.421452333925
T1195958,27276.671074046586
T1196140,32680.134120226397
T1196596,30566.456790407316
T1196986,27940.384521482883
T1197169,26794.904957164345
T1197534,29168.68377449493
T1197942,27161.66105217775
T1198228,34889.15564389038
T1198721,38713.78803122181
T1199107,42130.94854056921
T1199561,36438.596331407265
T1199905,38836.46562457615
T1200194,21578.658565320507
T1200601,23257.394240516955
T1200808,25910.298186213025
T1201329,27766.62524963406
T1201824,31011.893475948673
T1201895,27844.34746281154
T1202540,32929.89244346969
T1202666,32304.673338343095
T1203120,30464.853384719318
T1203458,34084.02861609449
T1203894,42414.095484772486
T1204305,25171.306610590378
T1204753,24693.268370260073
T1204779,23733.57503122439
T1205374,26911.135813600093
T1205632,27410.490117699333
T1205862,27211.914346070902
T1206334,26986.33605281807
T1206777,38945.19395211859
T1207235,35268.00012271854
T1207416,33791.777985070396
T1207974,34366.0833325131
T1208075,35116.232848132175
T1208644,24956.057770128857
T1208956,30593.326418934226
T1209191,31908.012806251394
T1209836,30157.334078794334
T1210178,28119.962176156434
T1210451,27882.266425891477
T1188467,29049.19305339221
T1188834,29536.90672049784
T1189235,25819.084311047718
T1189557,18375.87445805604
T1189861,17208.74745484269
T1190444,30656.28655210648
T1190643,29985.020962813174
T1191051,31947.50850391253
T1191566,39652.83597412431
T1191897,15956.381218450648
T1192047,25132.003758432762
T1192410,25719.83649960495
T1192917,24693.146873439404
T1193119,23760.745861995347
T1193478,24239.5585920498
T1194176,28557.426611422423
T1194528,31683.335558481747
T1194646,31777.05671514995
T1195029,32118.31246720889
T1195435,37723.45833545161
T1195965,19867.092199743292
T1196189,24903.598016815926
T1196490,26948.345984774987
T1196971,24326.815216735
T1197220,23867.807127527172
T1197523,24944.801019757793
T1197923,19221.877940408023
T1198557,28036.329459956138
T1198715,34617.126207147856
T1199100,36906.361785137655
T1199564,31597.081921920504
T1199900,33364.25037317311
T1200044,16148.14195460515
T1200548,19751.391629673042
T1200801,21924.8315738801
T1201311,23627.96997173639
T1201783,25141.631465970182
T1201901,19866.614604220496
T1202547,27277.671000841423
T1202583,29056.154093171855
T1203274,29386.07188083894
T1203431,29260.69641045381
T1203888,33541.18868304751
T1204228,15894.53841790473
T1204743,23530.498401628833
T1204794,23357.613122632167
T1205326,24192.377729712953
T1205770,23206.225167405642
T1206176,23317.958637835924
T1206389,18527.99310656084
T1206792,32102.47060796538
T1207297,31067.166324367674
T1207385,30075.321938790457
T1208014,30462.6622182784
T1208187,27595.009575830223
T1208651,14515.120724628116
T1208941,24738.005323931367
T1209155,24771.307351412903
T1209833,24335.880671489536
T1210235,17278.08928758878
T1210553,20689.79326800023
T1188469,44117.11028235203
T1188828,42418.153592359355
T1189241,34424.04868073789
T1189564,36330.73428928439
T1189833,25224.47769715276
T1190425,42592.2471428239
T1190737,43405.271027175346
T1190954,47994.951669781454
T1191605,55314.86145548016
T1191914,28444.690418320602
T1192000,46338.64205422569
T1192420,44466.82040560014
T1192946,44600.41668545138
T1193143,44540.90640970651
T1193522,56819.225552301126
T1194160,29824.388846625145
T1194386,37278.44066119841
T1194655,35145.16878942998
T1195000,35037.014997394384
T1195442,35949.814612646805
T1196002,40306.13846019178
T1196182,35898.55684841124
T1196499,52906.8497420815
T1196955,46532.10271376183
T1197212,42899.91393076619
T1197541,45720.447520204
T1197939,49682.3786678808
T1198517,29249.059516797894
T1198744,39237.88475413098
T1199093,39812.333449837686
T1199568,34937.16562314633
T1199846,36265.91348774346
T1200035,34409.9834798947
T1200503,34034.13815748302
T1200828,46617.1607409813
